t,symbol,r
1749039,Wall Street 30,-1.0326497610837624
1749043,US Tech 100,-1.0243547327930775
1749053,Wall Street 30,-1.032649761083764
1749107,Wall Street 30,-0.206735315578953
1749107,US Tech 100,-1.0243547327929705
1749116,US Tech 100,0.9549442171159639
1749131,Wall Street 30,-1.0326497610838001
1749136,US Tech 100,-1.0243547327929927
1749141,Wall Street 30,-1.0326497610837722
1749141,US Tech 100,-1.0243547327930311
1749187,US Tech 100,0.4275632774042616
1749211,Wall Street 30,2.9673502389162016
1749213,US Tech 100,2.975645267207007
1749215,Wall Street 30,2.9673502389162167
1749221,Wall Street 30,2.9673502389162247
1749223,Wall Street 30,0.5248437365586435
1749451,Wall Street 30,2.9673502389160937
1749454,US Tech 100,0.9372350859428549
1749475,Wall Street 30,2.9673502389163118
1749479,US Tech 100,-1.0243547327930318
1749483,Wall Street 30,2.9673502389162616
1749499,US Tech 100,-1.0243547327930311
1749518,Wall Street 30,0.5673502389161555
1749519,US Tech 100,-0.6683669378484305
1749532,Wall Street 30,-1.0326497610838203
1749532,US Tech 100,-1.0243547327930456
1749535,Wall Street 30,2.9673502389161883
1749535,US Tech 100,2.975645267206979
1749573,Wall Street 30,-1.032649761083766
1749573,US Tech 100,-1.0243547327930451
1749579,Wall Street 30,-1.032649761083792
1749582,US Tech 100,-1.024354732793023
1749630,Wall Street 30,-1.0326497610837275
1749645,Wall Street 30,-1.0326497610837282
1749645,US Tech 100,-1.0243547327929865
1749653,US Tech 100,-1.0243547327930695
1749653,Wall Street 30,0.4753676006812783
1749657,US Tech 100,2.975645267206935
1749662,Wall Street 30,-1.0326497610837562
1749664,Wall Street 30,-0.03617357184207878
1749715,Wall Street 30,2.0431516857948098
1749715,US Tech 100,-1.024354732793069
1749720,US Tech 100,-1.0243547327930438
1749728,US Tech 100,-1.0243547327930353
1749732,Wall Street 30,-1.032649761083854
1749735,US Tech 100,2.9756452672069917
1749738,Wall Street 30,-1.032649761083758
1749774,Wall Street 30,2.967350238916181
1749776,US Tech 100,-1.0243547327930125
1749786,Wall Street 30,0.8146201519013682
1749821,US Tech 100,-1.0243547327930616
1749822,Wall Street 30,-1.0326497610838223
1749829,Wall Street 30,-1.032649761083819
1749839,Wall Street 30,-0.7331178529811191
1749839,US Tech 100,-0.12540035800676763
1750057,US Tech 100,-0.562464389877469
1750057,Wall Street 30,-1.0326497610837064
1750076,Wall Street 30,-1.0326497610837815
1750076,US Tech 100,-1.0243547327930276
1750083,Wall Street 30,-1.0326497610837881
1750083,US Tech 100,-0.7840527105799426
1750088,Wall Street 30,0.8670079476834188
1750113,Wall Street 30,2.967350238916215
1750113,US Tech 100,2.975645267206951
1750144,Wall Street 30,-1.03264976108378
1750144,US Tech 100,-1.0243547327930724
1750160,US Tech 100,1.6191775024109174
1750160,Wall Street 30,-1.032649761083708
1750168,Wall Street 30,0.5318427791053951
1750180,US Tech 100,2.9756452672069544
1750180,Wall Street 30,2.967350238916211
1750200,Wall Street 30,-1.0326497610837764
1750200,US Tech 100,-1.0243547327929863
